[BEGIN] 2020/3/30 17:56:51
[2020/3/30 17:56:55] [root@vw-infotainment-752947:~]# top -m | grep MXNavi
[2020/3/30 19:54:35]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 19:54:40]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:54:46]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:54:51]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:54:56]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:02]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:07]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:13]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:18]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:23]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:29]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:34]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:40]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:45]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:50]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:55:56]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:01]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:06]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:12]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:17]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:23]  1962 1578m 1500m  594m  7436  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:28]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:33]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:39]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:44]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:49]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:56:55]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:00]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:06]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:11]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:17]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:22]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:27]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:33]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:38]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:44]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:49]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:57:54]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:00]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:05]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:10]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:16]  1962 1578m 1500m  594m  7440  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:21]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:27]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:32]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:37]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:43]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:48]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:53]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:58:59]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:04]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:09]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:15]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:20]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:26]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:31]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:36]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:42]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:47]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:52]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 19:59:58]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:03]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:08]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:14]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:19]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:25]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:30]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:35]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:41]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:46]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:51]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:00:57]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:02]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:08]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:13]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:18]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:24]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:29]  1962 1578m 1500m  594m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:34]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:40]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:45]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:51]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:01:56]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:01]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:07]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:12]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:17]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:23]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:28]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:34]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:39]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:44]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:49]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:02:55]  1962 1578m 1500m  593m  7428  573m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:00]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:06]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:11]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:16]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:22]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:27]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:33]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:38]  1962 1578m 1500m  596m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:44]  1962 1578m 1500m  596m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:49]  1962 1578m 1500m  596m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:03:54]  1962 1578m 1500m  596m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:00]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:05]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:10]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:16]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:21]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:26]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:32]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:37]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:42]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:48]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:53]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:04:59]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:04]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:09]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:15]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:20]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:25]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:31]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:36]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:42]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:47]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:52]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:05:58]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:03]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:08]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:14]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:19]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:25]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:30]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:35]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:41]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:46]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:51]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:06:57]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:02]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:08]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:13]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:18]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:24]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:29]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:35]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:40]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:45]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:51]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:07:56]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:01]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:07]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:12]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:17]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:23]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:28]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:33]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:39]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:44]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:50]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:08:55]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:00]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:06]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:11]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:16]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:22]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:27]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:33]  1962 1578m 1500m  596m  7428  576m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:38]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:44]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:49]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:09:54]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:00]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:05]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:10]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:16]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:21]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:26]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:32]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:37]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:43]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:48]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:53]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:10:59]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:04]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:09]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:15]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:20]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:25]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:31]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:36]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:42]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:47]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:52]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:11:58]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:03]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:08]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:14]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:19]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:24]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:30]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:35]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:40]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:46]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:51]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:12:57]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:02]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:07]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:13]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:18]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:24]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:29]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:34]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:40]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:45]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:50]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:13:56]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:01]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:07]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:12]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:17]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:23]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:28]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:33]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:39]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:44]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:50]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:14:55]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:00]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:06]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:11]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:17]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:22]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:27]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:33]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:38]  1962 1578m 1500m  595m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:44]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:49]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:15:54]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:00]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:05]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:11]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:16]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:21]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:27]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:32]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:37]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:43]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:48]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:54]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:16:59]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:04]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:10]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:15]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:20]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:26]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:31]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:37]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:42]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:47]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:53]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:17:58]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:18:03]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:18:09]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:18:14]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:18:20]  1962 1578m 1500m  595m  7428  574m     0   132 /usr/bin/MXNavi
[2020/3/30 20:18:25]  1962 1578m 1500m  596m  7428  575m     0   132 /usr/bin/MXNavi
[2020/3/30 20:18:30]  1962 1578m 1500m  596m  7428  575m     0   132 /usr/bin/MXNavi
